createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
19229196,2024-2-14,0x65c1fbe58718e0012c2c7d66cdc76cf54aa6f1c3,0.7117041303109758,1.1040836e-09,1.1040836e-09,4.2024322836e-06,0.0,36,0.7117041303109758,1.1040836e-09,0x2a2a4b224cd91272a731a3587736c16827c56c6e,ArbiusInu,ARBINU,10844.992105838728,679,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x2a2a4b224cd91272a731a3587736c16827c56c6e,ArbiusInu,ARBINU,10844.992105838728,679,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0.11,3532.743566570673,1709653775,2024-03-05 15:49:35,1,34,1,0,598398,96,17,17,0.0,1.0416666666666667,18.77374407694605,0.39,0.0,True,1703736,burn,1707950135,2024-02-14 22:35:35,0.1397029702970297,8e-18,-1.0,0.02666666666666667h,True
19229162,2024-2-14,0x0a160eb3251b64a5fba923620a8000edf3fc642c,244402446856.7164,1.4452050937023304,2.890410187404661,10963.449664300904,18.57325496513737,245,244402446856.7164,1.4452050937023304,0x380274f92dc7b00fd87dee5037de57154ea06268,John Barron,BARRON,244402446856.7164,245,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x380274f92dc7b00fd87dee5037de57154ea06268,John Barron,BARRON,244402446856.7164,245,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,344965800000.0,1717316207,2024-06-02 08:16:47,1,244,0,0,692402,0,131,113,0.0,2.5641025641025643,56.66727353370364,0.0,0.0,True,9366612,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19229145,2024-2-14,0x7069094bf32d7f3366c1129cfb9c44adca69cc4a,0.002989562405001,970796035650.3352,0.005979124810002,17.716238533413254,53682.28786108133,84,970796035650.3352,0.002989562405001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xf96abec75042bcc52cb6afc86b139b925b0758c8,VibeAI,VIBE,970796035650.3352,84,0xf96abec75042bcc52cb6afc86b139b925b0758c8,VibeAI,VIBE,970796035650.3352,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,3.0,1000000000.0,1715611895,2024-05-13 14:51:35,1,82,1,0,811011,4281252,45,37,0.0,33.333333333333336,69.70825536955194,0.0,0.0,True,7662504,swap,1715611895,2024-05-13 14:51:35,3.6349574334856025,0.002989562405001,-0.9991775522933332,2128.4733333333334h,True
19229128,2024-2-14,0xcbd614fc1c4a8b7310a482aa41e6225c7355a266,4.1e-15,2.47e-07,8.2e-15,2.35551e-11,0.0,234,2.47e-07,4.1e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xee95c6102ead3bd45a4a1a5dba20cc8067e378aa,crypto+AI,CryptoAI,2.47e-07,234,0xee95c6102ead3bd45a4a1a5dba20cc8067e378aa,crypto+AI,CryptoAI,2.47e-07,234,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,900000000.0,1708007843,2024-02-15 14:37:23,1,232,1,0,133,58668,145,87,0.0,1.0,23.600961844806243,23.35,0.0,True,58668,burn,1708007843,2024-02-15 14:37:23,3.9360833374096504,4.149e-15,-0.9999999999999988,16.296666666666667h,True
19229121,2024-2-14,0x80d3868cb358dbbcc2de22930c6b15c3e8b315dd,0.0,2.17113e-11,0.0,5.5e-15,0.0,7,2.17113e-11,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xd552b75f36eddef6bf40f8aa878037a9ef41412b,MetaTG Ai,MetaTG Ai,2.17113e-11,7,0xd552b75f36eddef6bf40f8aa878037a9ef41412b,MetaTG Ai,MetaTG Ai,2.17113e-11,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,2.0,1000000000.0,1707953747,2024-02-14 23:35:47,1,5,1,0,1008,4368,5,0,0.0,100.0,0.0,100.0,0.0,True,4368,burn,1707953747,2024-02-14 23:35:47,2.06,1e-18,-1.0,1.2133333333333334h,True
19229114,2024-2-14,0x54e995e3bcce594f076b3ffd8cba3bb1bea5a723,8.68e-14,0.0,0.0,3.32e-14,0.0,11,8.68e-14,0.0,0xb102cb19aaa663129089bad17cd12c277722cc7c,404 Droids,DROIDS,8.68e-14,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xb102cb19aaa663129089bad17cd12c277722cc7c,404 Droids,DROIDS,8.68e-14,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,8000.0,1707950531,2024-02-14 22:42:11,1,9,1,0,453,1524,9,0,0.0,11.11111111111111,91.83080903971654,97.69,0.0,True,1524,burn,1707950531,2024-02-14 22:42:11,1.0298214949604627,1.2e-17,-1.0,0.42333333333333334h,True
19229100,2024-2-14,0x4d7d2e62e50362bf8ac00ab6af9691e0fc127e91,0.0032717275984424,1971530.761020604,0.0032717275984424,10.839848640148748,78.1690074755371,36,1971530.761020604,0.0032717275984424,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xcfd6b38924240eaf611b86c4e351f9ec8710018a,Vivagip,GIP,1971530.761020604,36,0xcfd6b38924240eaf611b86c4e351f9ec8710018a,Vivagip,GIP,1971530.761020604,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0.1,1974.0,1712175563,2024-04-03 20:19:23,3,33,0,25224,133828,0,19,14,0.0,33.333333333333336,81.51494382422567,0.0,0.0,True,4131888,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19229071,2024-2-14,0xe19aab2be918164ca959a69082a39fc9ece26d20,3.09903e-11,0.0,0.0,2.7e-15,0.0,4,3.09903e-11,0.0,0x8e2e32463402b5c6cc14f76a3141b9ca42326768,DePIN,DePIN,3.09903e-11,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x8e2e32463402b5c6cc14f76a3141b9ca42326768,DePIN,DePIN,3.09903e-11,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,1000000000.0,1707949943,2024-02-14 22:32:23,1,2,1,0,336,636,2,0,0.0,25.0,55.73993182629487,68.6,0.0,True,636,burn,1707949943,2024-02-14 22:32:23,1.0204698830595147,1e-18,-1.0,0.17666666666666667h,True
19229036,2024-2-14,0x0a5ce066162feccbe434fcad9e7e01de3db5b178,3.85e-07,2.6e-15,5.2e-15,1.45122e-11,0.0,48,3.85e-07,2.6e-15,0x4ef20227e2766d0bb1d8c7580547fa4563473fd9,PEPITO,PEPITO,3.85e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x4ef20227e2766d0bb1d8c7580547fa4563473fd9,PEPITO,PEPITO,3.85e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,690000000.0,1707948731,2024-02-14 22:12:11,1,46,1,0,189,624,43,3,0.0,4.3478260869565215,55.09507280897346,58.13,0.0,True,624,burn,1707948731,2024-02-14 22:12:11,2.1682619998781156,2.611e-15,-0.9999999999999988,0.17333333333333334h,True
19229025,2024-2-14,0x520bf6aaa227d79fdf2e16118b6251d2ef010e90,16220760.391138868,15.661318058168408,31.322636116336817,118263.77684990804,14749.191227251718,3540,16220760.391138868,15.661318058168408,0x72831eebef4e3f3697a6b216e3713958210ae8cd,Blob,BLOB,16220760.391138868,3540,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x72831eebef4e3f3697a6b216e3713958210ae8cd,Blob,BLOB,16220760.391138868,3540,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,2.0,92000000.0,1717648187,2024-06-06 04:29:47,3,3543,0,451988,1151964,0,1857,1686,0.0,1.0,19.129587031611525,0.0,0.0,True,9696060,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19229009,2024-2-14,0xbd024ee7bcfea81b79856cec0b5508ad05384bfb,1.30062e-11,0.0,0.0,5.5e-15,0.0,44,1.30062e-11,0.0,0x1bb95fd02dc947dce5d601e3c18f673d91b7064c,MASYA,MASYA,1.30062e-11,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x1bb95fd02dc947dce5d601e3c18f673d91b7064c,MASYA,MASYA,1.30062e-11,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,2.0,1000000000.0,1707960743,2024-02-15 01:32:23,1,42,1,0,18,12828,42,0,0.0,2.272727272727273,57.014446175748056,58.17,0.0,True,12828,burn,1707960743,2024-02-15 01:32:23,3.444013364798192,1e-18,-1.0,3.5633333333333335h,True
19229000,2024-2-14,0xfe2a1593750833ef7ad53aa8a14b0c169e0a55c0,8.426e-06,1e-16,1e-16,3.304e-13,0.0,7,8.426e-06,1e-16,0x9763f73bbb2d42cb6c7d2300cabbf328ac2b2262,Golden Frog,FROG,8.426e-06,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x9763f73bbb2d42cb6c7d2300cabbf328ac2b2262,Golden Frog,FROG,8.426e-06,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,77000000000.0,1707947747,2024-02-14 21:55:47,1,5,1,0,33,120,4,1,0.0,20.0,54.3190187687517,56.93,0.0,True,120,burn,1707947747,2024-02-14 21:55:47,1.0416692240716454,1.19e-16,-0.9999999999999998,0.03333333333333333h,True
19228991,2024-2-14,0x482c220cb33d2696377747933cbe79ba1e1f67f7,8337.502084375521,0.006,0.006,17.10930896465648,7.071067811865474,2,8337.502084375521,0.006,0x6cb90fa50b5c1ca8a977aeebefce2eb39e3c2289,LEAPYEAR,LPYR,8337.502084375521,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x6cb90fa50b5c1ca8a977aeebefce2eb39e3c2289,LEAPYEAR,LPYR,8337.502084375521,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0.005,10000.0,1708047431,2024-02-16 01:37:11,1,1,0,0,99924,0,1,0,0.0,33.333333333333336,80.42626726801801,99.0,0.0,True,99924,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19228977,2024-2-14,0x9f7ab4d5a7dc127d0b377481a333e70d247ad2cb,0.0,2.8123365077922804,0.0,2.7e-15,0.0,7,2.8123365077922804,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xd2c8a931a37fed4c6326bef532d8ca0b07cf6d01,C4SH404,C4SH,2.8123365077922804,7,0xd2c8a931a37fed4c6326bef532d8ca0b07cf6d01,C4SH404,C4SH,2.8123365077922804,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,8.0,500.0,1707947543,2024-02-14 21:52:23,1,5,1,0,55,132,4,1,0.0,20.0,86.32172727650901,97.2,0.0,True,204,burn,1707947471,2024-02-14 21:51:11,8.476039603960396,1.35e-16,-1.0,0.03666666666666667h,True
19228933,2024-2-14,0x0370d55b270ddddc7b4658d4a1d6059c4c52a247,2.57602e-11,0.0,0.0,5.5e-15,0.0,112,2.57602e-11,0.0,0x38d03d2e53f006bebcb4b03b017e89c415d74575,NewsIsReal?,NIR,2.57602e-11,112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x38d03d2e53f006bebcb4b03b017e89c415d74575,NewsIsReal?,NIR,2.57602e-11,112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,3.23951,45000100006.0,1707993179,2024-02-15 10:32:59,1,110,1,0,2180,46368,91,19,0.0,1.6666666666666667,22.300934210625947,21.86,0.0,True,46368,burn,1707993179,2024-02-15 10:32:59,14.93911657988427,1e-18,-1.0,12.88h,True
19228929,2024-2-14,0x828796ce863d29d4755b80a4230596c416635641,1000000024510704.6,3.062547704e-07,6.125095409e-07,0.0017105457939762,17320.508075688773,217,1000000024510704.6,3.062547704e-07,0x1b54ea73fd9ec172d1edc46544caae85e03b8a1b,Shieldapp,SHIELD,1000000024510704.6,217,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x1b54ea73fd9ec172d1edc46544caae85e03b8a1b,Shieldapp,SHIELD,1000000024510704.6,217,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,3.0,100000000.0,1707967307,2024-02-15 03:21:47,1,216,0,0,6753,0,137,79,0.0,50.0,69.31060669190539,0.0,0.0,True,20544,swap,1707967307,2024-02-15 03:21:47,12.457251553118862,3.06254770487e-07,-0.9999999754155424,5.706666666666667h,True
19228875,2024-2-14,0x4aa7b3bc285d512e18a623085e3eb28a6172eb60,1.977e-13,1.000000000000022e+21,3.955e-13,1.1057628e-09,0.440908153700971,156,1.000000000000022e+21,1.977e-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xeebec66614d4b5543532e9c88408cb670d746fb9,Milk Cow,COW,1.000000000000022e+21,156,0xeebec66614d4b5543532e9c88408cb670d746fb9,Milk Cow,COW,1.000000000000022e+21,156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,2.4,81000000.0,1707972107,2024-02-15 04:41:47,1,155,0,0,1273,0,100,55,0.0,100.0,0.0,0.0,0.0,True,25992,swap,1707972107,2024-02-15 04:41:47,8.914918992423694,1.97793e-13,-0.9999999999999778,7.22h,True
19228875,2024-2-14,0x46f34bed5ab89b7dd2ca42c0946b7884fd733b8a,219251378.7010933,1.47150096e-08,2.94300192e-08,8.13047674993e-05,31622.7766016838,122,219251378.7010933,1.47150096e-08,0xac87799ef16bf20b8187e32c02c428911e12264e,Cash Craft Finance,CCF,219251378.7010933,122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xac87799ef16bf20b8187e32c02c428911e12264e,Cash Craft Finance,CCF,219251378.7010933,122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,1000000000.0,1707947027,2024-02-14 21:43:47,1,121,0,0,59,0,114,7,0.0,1.0,24.085358623030768,0.0,0.0,True,756,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19228872,2024-2-14,0xbc149b3c3ea05a29f31d648179ecc55e82f7a7ff,420788356658829.7,0.0015203499071956,0.0030406998143912,8.462275203776224,25.12041002850073,84,420788356658829.7,0.0015203499071956,0x2583a4c9aeb2c6922b39373afb7535dcecefdbb4,Dream Browser,DREAM,420788356658829.7,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x2583a4c9aeb2c6922b39373afb7535dcecefdbb4,Dream Browser,DREAM,420788356658829.7,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,2.0,315517500000.0,1707948251,2024-02-14 22:04:11,1,83,0,0,631,0,62,21,0.0,33.333333333333336,81.5761807555776,0.0,0.0,True,1788,swap,1707948251,2024-02-14 22:04:11,6.484835481168532,0.0015203499071956,-0.9997655530488612,0.49666666666666665h,True
19228871,2024-2-14,0x79453c976cb882a8bd87dddab8efa5b6533015d4,8866825.051482994,0.010759211529233,0.010759211529233,42.82865488365319,308.2207001484488,38,8866825.051482994,0.010759211529233,0xaedafa27f03acc05889a26e97ab71caba3971d03,0xMusic,0xM,8866825.051482994,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xaedafa27f03acc05889a26e97ab71caba3971d03,0xMusic,0xM,8866825.051482994,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,1.0,950000000.0,1710412235,2024-03-14 10:30:35,1,36,1,0,51651,2465832,20,16,0.0,5.882352941176471,86.08334456655773,89.07,0.0,True,2465832,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
