createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
19022615,2024-1-16,0xdc2e3aa2e35526bef75e6665213d3f4c70001cbd,1000000026377347.6,8.14021431e-08,1.628042862e-07,0.0004223354860197,8944.27190999916,113,1000000026377347.6,8.14021431e-08,0x558a3fda257c476eb704cc89927e4e4d6ac415b5,Silly BONK,SBONK,1000000026377347.6,113,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x558a3fda257c476eb704cc89927e4e4d6ac415b5,Silly BONK,SBONK,1000000026377347.6,113,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0.8,100000000.0,1705449347,2024-01-16 23:55:47,1,112,0,0,1066,0,72,40,0.0,100.0,0.0,0.0,0.0,True,3060,swap,1705449347,2024-01-16 23:55:47,3.0768043920738517,8.1402143126e-08,-0.9999999735432828,0.85h,True
19022588,2024-1-16,0x5d761647fac47fcb960d80f8244d083e532e4e02,2.15709e-11,0.0,0.0,2.6e-15,0.0,36,2.15709e-11,0.0,0x11d4ef189c11ceaafa414df45cb64ba70d3088c5,Gatsby Inu,GATSBY,2.15709e-11,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x11d4ef189c11ceaafa414df45cb64ba70d3088c5,Gatsby Inu,GATSBY,2.15709e-11,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,1000000000.0,1705446515,2024-01-16 23:08:35,1,34,1,0,90,444,26,8,0.0,4.166666666666667,58.85996205684588,61.39,0.0,True,444,burn,1705446515,2024-01-16 23:08:35,1.4698225547857673,1e-18,-1.0,0.12333333333333334h,True
19022559,2024-1-16,0x043f4fb97e5e8a3e2cb13f54657640cc0a1856ae,5.455e-06,1e-16,1e-16,4.788e-13,0.0,20,5.455e-06,1e-16,0x32ca9db63cfa50783eaa309aeeba231d7ceff008,Andrew Tate’s Dog,G,5.455e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x32ca9db63cfa50783eaa309aeeba231d7ceff008,Andrew Tate’s Dog,G,5.455e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,76000000000.0,1705445903,2024-01-16 22:58:23,1,18,1,0,37,300,16,2,1.28,6.25,53.384152142747375,52.55,1.28,True,300,burn,1705445903,2024-01-16 22:58:23,1.6010517250152552,1.84e-16,-0.9999999999999998,0.08333333333333333h,True
19022548,2024-1-16,0xe8ae8d9b855b04817e55febf1d2e9e29e5601d49,5.725e-05,1e-16,3e-16,9.105e-13,0.0,9,5.725e-05,1e-16,0xa6eb0143ea52a821238352626dc4ce9f688701c7,Chubby Carrot Muncher,CCM,5.725e-05,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xa6eb0143ea52a821238352626dc4ce9f688701c7,Chubby Carrot Muncher,CCM,5.725e-05,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,2.2,850000000000.0,1705445699,2024-01-16 22:54:59,1,7,1,0,73,228,5,2,0.0,25.0,40.702346369711904,0.0,0.0,True,228,burn,1705445699,2024-01-16 22:54:59,2.3898836138563686,1.75e-16,-1.0,0.06333333333333334h,True
19022544,2024-1-16,0x7d6fd61c9f51e7cd75e36c3ac1be9144d4749d04,2.15307e-11,0.0,0.0,2.6e-15,0.0,34,2.15307e-11,0.0,0x175d7f8512a898b5304fd1c2dfb7c78abb1fa0a8,Hemule,HEMULE,2.15307e-11,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x175d7f8512a898b5304fd1c2dfb7c78abb1fa0a8,Hemule,HEMULE,2.15307e-11,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,1000000000.0,1705446359,2024-01-16 23:05:59,1,32,1,0,171,828,26,6,0.0,4.0,65.43738533896354,68.09,0.0,True,828,burn,1705446359,2024-01-16 23:05:59,1.4727312989725128,1e-18,-1.0,0.23h,True
19022519,2024-1-16,0xb354f4594ff105604d916c78dd2853c1d26de3f4,4.57e-07,2.1e-15,4.3e-15,1.14324e-11,0.0,48,4.57e-07,2.1e-15,0x83b60b3a22554f6aab7beb7209f6ccb521c33e0b,Biao Panda,BIAO,4.57e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x83b60b3a22554f6aab7beb7209f6ccb521c33e0b,Biao Panda,BIAO,4.57e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.5,800000000.0,1705445423,2024-01-16 22:50:23,1,46,1,0,79,312,32,14,0.0,3.703703703703704,50.482979603324026,40.01,0.0,True,312,burn,1705445423,2024-01-16 22:50:23,2.4060466120760635,2.197e-15,-0.999999999999999,0.08666666666666667h,True
19022511,2024-1-16,0x5cbf266bb13853fafd67f726127c5af5e834c539,3.9316e-12,0.0,0.0,4.9e-15,0.0,64,3.9316e-12,0.0,0x5b8c8c45fc5aa6add1354412b043db6eab704cbe,Zoan,ZOAN,3.9316e-12,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x5b8c8c45fc5aa6add1354412b043db6eab704cbe,Zoan,ZOAN,3.9316e-12,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,3.3,1000000000.0,1705604987,2024-01-18 19:09:47,1,62,1,0,4341,159972,59,3,0.0,1.7543859649122806,22.457151715164034,22.59,0.0,True,159972,burn,1705604987,2024-01-18 19:09:47,14.68171592083939,1e-18,-1.0,44.43666666666667h,True
19022506,2024-1-16,0x4d1681afc94f8e347592b9a82088a9580648e21b,2.11913e-11,0.0,0.0,5.2e-15,0.0,43,2.11913e-11,0.0,0xae9a81477861f79805273384d123733847c60ca2,Zuzu Inu,ZUZX,2.11913e-11,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xae9a81477861f79805273384d123733847c60ca2,Zuzu Inu,ZUZX,2.11913e-11,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,1000000000.0,1705446443,2024-01-16 23:07:23,1,41,1,0,154,1368,29,12,0.0,4.0,64.32697645622713,67.01,0.0,True,1368,burn,1705446443,2024-01-16 23:07:23,1.4973511650456048,1e-18,-1.0,0.38h,True
19022494,2024-1-16,0x56309749d488f3c083e8f218c357674a96daa520,1.6e-15,6.1e-07,1.6e-15,4.2771e-12,0.0,52,6.1e-07,1.6e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xe45ff4a6433c0e4f0132b79c05f9c969568096ea,MIRO,MIRO,6.1e-07,52,0xe45ff4a6433c0e4f0132b79c05f9c969568096ea,MIRO,MIRO,6.1e-07,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,800000000.0,1705445327,2024-01-16 22:48:47,1,50,1,0,125,468,41,9,0.0,3.571428571428572,72.28047394895606,74.52,0.0,True,468,burn,1705445327,2024-01-16 22:48:47,1.4696640367599536,1.644e-15,-0.9999999999999988,0.13h,True
19022484,2024-1-16,0xd0e7269c4b308684a1e7b4031108c2438dda7c1c,5.725929e-10,0.0,0.0,5.2e-15,0.0,3,5.725929e-10,0.0,0x9753cecebea15c0005a0534361246f1bc070119d,babytroll,babytroll,5.725929e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x9753cecebea15c0005a0534361246f1bc070119d,babytroll,babytroll,5.725929e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,3.0,1000000000000.0,1705445339,2024-01-16 22:48:59,1,1,1,0,180,648,1,0,0.0,50.0,69.55102299750882,99.18,0.0,True,648,burn,1705445339,2024-01-16 22:48:59,3.025,1e-18,-1.0,0.18h,True
19022421,2024-1-16,0xc0330a61d0d1567a04d2bca8367dbd93768afbac,837397209063.535,1.1568102226607857,2.3136204453215714,5730.145529766201,30.82207001484488,242,837397209063.535,1.1568102226607857,0x1fd40cfbdf04e3000142c26953c3703758ee3dbd,ArkAI,ARK,837397209063.535,242,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x1fd40cfbdf04e3000142c26953c3703758ee3dbd,ArkAI,ARK,837397209063.535,242,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,950000000000.0,1705676231,2024-01-19 14:57:11,1,241,0,0,3932,0,106,135,0.0,3.703703703703704,81.63077975680312,3.0,0.0,True,231984,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19022414,2024-1-16,0xf0c588e55fb5f8953ee3ac59dbd24ca780114985,4.87e-14,2.1e-08,9.75e-14,2.523625e-10,0.0,109,2.1e-08,4.87e-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xf8d764811e225c11ca022caaca263d640a0c03b6,Fenrir,FENRIR,2.1e-08,109,0xf8d764811e225c11ca022caaca263d640a0c03b6,Fenrir,FENRIR,2.1e-08,109,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,970000.0,1705454039,2024-01-17 01:13:59,1,107,1,0,994,1260,59,48,0.0,2.631578947368421,56.189587769303,54.3,0.0,True,1260,burn,1705454039,2024-01-17 01:13:59,1.5188013233060722,4.8766e-14,-0.9999999999999678,0.35h,True
19022393,2024-1-16,0xd2c767ef298cbad1b2e3a6ca3396abcfcc9fd490,2.89e-07,3.5e-15,7e-15,1.82921e-11,0.0,196,2.89e-07,3.5e-15,0x59193d036a01b2cb20d5714199e19158c9217bf7,Progressive AI,PROGRESSIVE,2.89e-07,196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x59193d036a01b2cb20d5714199e19158c9217bf7,Progressive AI,PROGRESSIVE,2.89e-07,196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,900000000.0,1705444487,2024-01-16 22:34:47,1,194,1,0,62,216,128,66,0.0,1.0,36.66972184241381,37.41,0.0,True,216,burn,1705444487,2024-01-16 22:34:47,3.3276676281064854,3.508e-15,-0.9999999999999988,0.06h,True
19022379,2024-1-16,0xf04a836d8ccabf6f845dcaa8388adc2070d12757,2.1884e-05,0.0,0.0,1.199e-13,0.0,5,2.1884e-05,0.0,0x0abe628e3afdcaf02a3548a1968266f7bcb9a2b0,Validiums,Validiums,2.1884e-05,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x0abe628e3afdcaf02a3548a1968266f7bcb9a2b0,Validiums,Validiums,2.1884e-05,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,552000000000.0,1705443623,2024-01-16 22:20:23,1,3,1,0,36,192,3,0,0.0,20.0,53.44051085085172,59.61,0.0,True,192,burn,1705443623,2024-01-16 22:20:23,1.073870865298064,4.6e-17,-1.0,0.05333333333333334h,True
19022316,2024-1-16,0xee97871705ced9ca0ea4480de331bd0145da889d,1.8697e-12,0.0,0.0,5.2e-15,0.0,97,1.8697e-12,0.0,0x11821dfd8d05b61fc45ba628a8c263480b4ceb5a,Agar,AGAR,1.8697e-12,97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x11821dfd8d05b61fc45ba628a8c263480b4ceb5a,Agar,AGAR,1.8697e-12,97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,10000000.0,1705443707,2024-01-16 22:21:47,1,95,1,0,80,348,49,46,0.0,3.8461538461538463,51.98040843951172,54.49,0.0,True,348,burn,1705443707,2024-01-16 22:21:47,1.7052132491429048,1e-18,-1.0,0.09666666666666666h,True
19022308,2024-1-16,0x50a719dd362a34ff45a16a3a3db8f5a6476d9742,268701430.6980757,3.0747546755417305,6.149509351083461,23160.549199626446,27892.651361962704,761,268701430.6980757,3.0747546755417305,0x253dafb10abb9824e75938f6206074c5edceb970,Satellite Dragon-1,SD1,268701430.6980757,761,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x253dafb10abb9824e75938f6206074c5edceb970,Satellite Dragon-1,SD1,268701430.6980757,761,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,778000000.0,1717497143,2024-06-04 10:32:23,1,762,0,0,1362961,0,425,337,1.92,1.2195121951219512,32.03344688777958,0.0,1.92,True,12054564,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19022284,2024-1-16,0x4cec06c13b873dd96b469530f190a41bcbcf949b,1.7e-15,39841.671624067,1.7e-15,4.3493e-12,0.0,182,39841.671624067,1.7e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xcf8f9b8c852bad9ae97cee1a687b9f062d7c3bf0,Syncereum,SYTH,39841.671624067,182,0xcf8f9b8c852bad9ae97cee1a687b9f062d7c3bf0,Syncereum,SYTH,39841.671624067,182,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,7840000.0,1705604291,2024-01-18 18:58:11,1,180,1,0,2169,528,84,96,0.0,2.9411764705882355,54.31318142468352,40.76,0.0,True,162000,burn,1705442819,2024-01-16 22:06:59,1.9942401586419367,2.2523e-14,-0.9999999999999888,0.14666666666666667h,True
19022274,2024-1-16,0x3dd048b903314aeb1ff9e1884fdd9652d5e06ad8,8.431851752e-07,1157978264219318.5,1.6863703505e-06,0.0043979995963993,0.9848857801796094,49,1157978264219318.5,8.431851752e-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xc129513542f13382b2c9fc27a83dbf8252563acc,Anon AI BOT,ANON AI BOT,1157978264219318.5,49,0xc129513542f13382b2c9fc27a83dbf8252563acc,Anon AI BOT,ANON AI BOT,1157978264219318.5,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,970000000.0,1705443503,2024-01-16 22:18:23,1,48,0,0,307,0,31,17,0.0,100.0,0.0,100.0,0.0,True,1332,swap,1705443503,2024-01-16 22:18:23,1.4971452802694765,8.43185175275e-07,-0.9999994368047066,0.37h,True
19022232,2024-1-16,0xe1a71d360dd28211767e50667bf16901c9d6bcab,2128425.1829018937,2.351742826847105,4.7034856536942105,14053.195741233534,2216.416026853472,173,2128425.1829018937,2.351742826847105,0x704848497e93cb2f616a6f73311b42e494c8b466,GameMaster Ventures,GMV,2128425.1829018937,173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x704848497e93cb2f616a6f73311b42e494c8b466,GameMaster Ventures,GMV,2128425.1829018937,173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,6.55,750000.0006248748,1715258207,2024-05-09 12:36:47,1,172,0,0,881174,0,75,97,14.16,1.8867924528301887,44.15721488517019,0.0,14.16,True,8372016,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19022163,2024-1-16,0xb860964c4c5dc254b7c0dacaf3e22aacabf202d0,21431345687.065098,0.0,0.0,2.6e-15,0.0,14,21431345687.065098,0.0,0x4e6dad3c39d4c36395d3ae14fc39921fbbe6820e,Conaiha AI,CONAIHA,21431345687.065098,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x4e6dad3c39d4c36395d3ae14fc39921fbbe6820e,Conaiha AI,CONAIHA,21431345687.065098,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,1.0,2524140000000.0,1705442027,2024-01-16 21:53:47,1,12,1,0,423,1104,10,2,0.0,20.0,60.74621469688461,26.48,0.0,True,1212,burn,1705441919,2024-01-16 21:51:59,1.4332994428808632,2.9e-17,-1.0,0.30666666666666664h,True
