createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
19612878,2024-4-8,0x82015b9f285b96c63db595a9dc6078167f610aee,1e+24,2e-16,4e-16,1.5087e-12,0.4472135954999569,150,1e+24,2e-16,0x8be3cf7e7553946d468c6ea9e79d8ccabda98966,IO.NET AI DePIN GPU Network,NETAI,1e+24,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x8be3cf7e7553946d468c6ea9e79d8ccabda98966,IO.NET AI DePIN GPU Network,NETAI,1e+24,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.0,100000000.0,1712604155,2024-04-08 19:22:35,1,149,0,0,272,0,121,28,0.0,100.0,0.0,0.0,0.0,True,1476,swap,1712604155,2024-04-08 19:22:35,16.130447788370144,2.04e-16,-1.0,0.41h,True
19612834,2024-4-8,0x38d18c1ec6614d6ec03e8c3640189b97cc8626bf,3.25e-07,3e-15,3e-15,1.14204e-11,0.0,2,3.25e-07,3e-15,0xb54c3b8b439160675d0127f9fb3ec9c647e93ad1,Bring The Sun To The Dark,DARK SUN,3.25e-07,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xb54c3b8b439160675d0127f9fb3ec9c647e93ad1,Bring The Sun To The Dark,DARK SUN,3.25e-07,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0.8,84000000.0,1712602343,2024-04-08 18:52:23,1,0,1,0,0,192,0,0,0.0,50.0,48.08326112068523,84.0,0.0,True,192,burn,1712602343,2024-04-08 18:52:23,0.8,3.087e-15,-0.999999999999996,0.05333333333333334h,True
19612814,2024-4-8,0xf14299caed51667c99abb35d270c7bccbfe0fd5a,1.68e-07,5.9e-15,1.19e-14,4.19593e-11,0.0,45,1.68e-07,5.9e-15,0x77bd92f270fc042fa24550220e31c8578b2e879e,Propy AI,PROAI,1.68e-07,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x77bd92f270fc042fa24550220e31c8578b2e879e,Propy AI,PROAI,1.68e-07,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.22,100000000.0,1712689967,2024-04-09 19:12:47,1,43,1,0,9579,88056,31,12,0.0,3.703703703703704,44.965713646107126,17.55,0.0,True,88056,burn,1712689967,2024-04-09 19:12:47,2.0907781173802493,5.986e-15,-0.9999999999999972,24.46h,True
19612753,2024-4-8,0x28b80d748ba4c94a8dd23789756e50be67006111,7.453559e-10,0.0,0.0,3.7e-15,0.0,2,7.453559e-10,0.0,0x46b14d4ee75a6c7a1baa62bdb82ec4a1269efa34,Anita Moon,MOON,7.453559e-10,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x46b14d4ee75a6c7a1baa62bdb82ec4a1269efa34,Anita Moon,MOON,7.453559e-10,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.8,1000000000000.0,1712623019,2024-04-09 00:36:59,1,0,1,0,0,18108,0,0,0.0,100.0,0.0,100.0,0.0,True,18108,burn,1712623019,2024-04-09 00:36:59,1.8,1e-18,-1.0,5.03h,True
19612731,2024-4-8,0xbcb61dae0a0619e63a97b27bca14c263e4d2cea2,60771989.7184293,1.8161731016809368,3.6323462033618745,13313.27634808937,0.324499614791758,729,60771989.7184293,1.8161731016809368,0xa333486f4e3fd609abdd45698f5cc4e7f556886d,SpeechAI,SPXAI,60771989.7184293,729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xa333486f4e3fd609abdd45698f5cc4e7f556886d,SpeechAI,SPXAI,60771989.7184293,729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.5,70200000.0,1716278087,2024-05-21 07:54:47,1,728,0,0,68614,0,323,405,0.0,1.4285714285714286,61.00197256763797,8.75,0.0,True,3677196,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612715,2024-4-8,0x5d285e280b0c02bf21c412cd0b65910fcbfaee49,2.65e-07,3.7e-15,7.5e-15,2.58685e-11,0.0,23,2.65e-07,3.7e-15,0x57c610b967b521159f512f4ab318408857a3be4c,Insight TAO,ITAO,2.65e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x57c610b967b521159f512f4ab318408857a3be4c,Insight TAO,ITAO,2.65e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.5,680000000.0,1712942351,2024-04-12 17:19:11,1,21,1,0,229,341256,21,0,30.0,4.3478260869565215,43.49630049236071,36.52,30.0,True,341256,burn,1712942351,2024-04-12 17:19:11,4.933903012162664,3.785e-15,-0.9999999999999992,94.79333333333334h,True
19612659,2024-4-8,0x0d509ca856fca3df7eb2728e111027abeacf11ad,39515370661.014,1.0986405654808713,1.0986405654808713,4141.084516488533,6.223854111400748,842,39515370661.014,1.0986405654808713,0x0e08070dc89a8fe07ca1dc69e44e755ccd79982e,Doge For President,pDOGE,39515370661.014,842,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x0e08070dc89a8fe07ca1dc69e44e755ccd79982e,Doge For President,pDOGE,39515370661.014,842,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0.9,43040400000.0,1717355903,2024-06-02 19:18:23,1,841,0,0,133473,0,476,365,0.0,1.5873015873015872,56.91036375893764,0.0,0.0,True,4755876,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612652,2024-4-8,0x74e8025a3c6dbb779b9903460dddba48dcbbf208,2.59e-07,3.8e-15,3.8e-15,1.42959e-11,0.0,4,2.59e-07,3.8e-15,0x3a2e585b26417f12cc3460f08623f85905b91c56,Cubik AI,CUBIK,2.59e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x3a2e585b26417f12cc3460f08623f85905b91c56,Cubik AI,CUBIK,2.59e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,77600000.0,1712602607,2024-04-08 18:56:47,1,2,1,0,828,2664,2,0,0.0,25.0,59.77920039612441,75.12,0.0,True,2664,burn,1712602607,2024-04-08 18:56:47,1.0761846303460647,3.864e-15,-0.9999999999999964,0.74h,True
19612595,2024-4-8,0xd684ee6b7995fb03b8fd4c5314b123b538f5360e,0.1916801712133271,8.171732705157394,16.34346541031479,61779.818157325935,1.1154976288634584,4228,0.1916801712133271,8.171732705157394,0xbf5badfae2d219943dcd9652d1ce65960b8a1e0c,PaleBlueDot,Earth,0.1916801712133271,4228,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xbf5badfae2d219943dcd9652d1ce65960b8a1e0c,PaleBlueDot,Earth,0.1916801712133271,4228,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.38,0.92,1717729943,2024-06-07 03:12:23,1,4245,1,0,407990,1098792,2490,1755,0.0,1.0,21.4146725401067,4.52,0.0,False,5129868,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612592,2024-4-8,0xd191687aaa731048cb448e6634a673d50f10ba30,920971657.816374,2.381467926082362,4.762935852164724,17869.491371929835,1.4620191517213437,395,920971657.816374,2.381467926082362,0x27235aa279b6641fc583af572a52a0ea5ddfcd79,Defi Alert AI,DEFIAI,920971657.816374,395,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x27235aa279b6641fc583af572a52a0ea5ddfcd79,Defi Alert AI,DEFIAI,920971657.816374,395,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,3.0,712500000.0,1716620291,2024-05-25 06:58:11,1,394,0,0,33741,0,180,214,0.0,5.0,89.38400472120276,2.0,0.0,True,4021080,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612577,2024-4-8,0xefa4105d4ae60ace26e29e3c24a82d1e44bdd9f0,1.160775100014149,63778398.53807771,2.321550200028298,6992.123558518928,0.264575131106458,746,63778398.53807771,1.160775100014149,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xc2326b39f73e2e8f992c2908c4f36404891def95,Centrix AI,CENTRIX,63778398.53807771,746,0xc2326b39f73e2e8f992c2908c4f36404891def95,Centrix AI,CENTRIX,63778398.53807771,746,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,70000000.0,1717634711,2024-06-06 00:45:11,1,746,0,0,25049,0,349,397,0.0,1.1363636363636365,64.17051553195094,10.0,0.0,True,5035680,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612473,2024-4-8,0xeca89fcd10ae6209867c46dc5f31ef32f149fe19,660287.239425388,1.292434112850122,2.584868225700244,9762.618732346951,921.9544457292888,517,660287.239425388,1.292434112850122,0xae4bbf08173b9d6eeb7586c6aa07ec3ee4d18a56,Endpoints AI,ENDAI,660287.239425388,517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xae4bbf08173b9d6eeb7586c6aa07ec3ee4d18a56,Endpoints AI,ENDAI,660287.239425388,517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,850000.0,1717220099,2024-06-01 05:34:59,1,516,0,0,64028,0,247,269,7.66,1.2987012987012987,65.66637453183971,0.0,7.66,True,4620240,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612459,2024-4-8,0xfe0f4e8d5f4a0fce8acffb8220a65f99aac4bf6d,56755146.59381857,2.1997927142625326,4.399585428525065,16623.868851185693,9900.000000000002,3524,56755146.59381857,2.1997927142625326,0x1b5bea98cb56da56723db75f2c3b24f6119faf98,NeuraGPU,NGPU,56755146.59381857,3524,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x1b5bea98cb56da56723db75f2c3b24f6119faf98,NeuraGPU,NGPU,56755146.59381857,3524,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.0,50000000.0,1717722323,2024-06-07 01:05:23,1,3520,1,0,71620,579888,2016,1504,0.0,1.0,56.838470246831896,0.0,0.0,True,5124720,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612435,2024-4-8,0x3f23001bef51b8a383ef1024587a2e1c5c9dc891,3.57e-07,2.8e-15,2.8e-15,8.8699e-12,0.0,35,3.57e-07,2.8e-15,0x734ec613ee04214ecbe289a44ceb586cceffec20,Pendia,PEN,3.57e-07,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x734ec613ee04214ecbe289a44ceb586cceffec20,Pendia,PEN,3.57e-07,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,250000000.0,1713740087,2024-04-21 22:54:47,1,33,1,0,853066,1142772,29,4,0.0,16.666666666666668,45.18451652207129,28.26,0.0,True,1142772,burn,1713740087,2024-04-21 22:54:47,1.40441700131503,2.809e-15,-0.999999999999998,317.43666666666667h,True
19612402,2024-4-8,0xecd6446bb46641ac518f310eaec221ee7514ce95,23160333854.967064,8.146303713954275,16.29260742790855,62337.28600829208,370424.08129062015,4886,23160333854.967064,8.146303713954275,0x5228d6ff829b69d3f26d9e196075145650231766,DeLan Network,DeLAN,23160333854.967064,4886,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x5228d6ff829b69d3f26d9e196075145650231766,DeLan Network,DeLAN,23160333854.967064,4886,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.0,70000000000.0,1717506491,2024-06-04 13:08:11,1,4890,1,0,66165,1441188,3058,1832,0.0,1.0,33.63905616987497,0.0,20.0,True,4909296,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612386,2024-4-8,0x587711e8ced53dc628ed9b519954b084dd3ae905,756136962.9503396,1.2958641062629304,2.5917282125258607,8137.77096054163,0.9823795234314044,181,756136962.9503396,1.2958641062629304,0xacca8f5b69af9e7fc7ba5a55753264aeeaa275bc,SimpleAi,SAI,756136962.9503396,181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xacca8f5b69af9e7fc7ba5a55753264aeeaa275bc,SimpleAi,SAI,756136962.9503396,181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,980000000.0,1717610303,2024-06-05 17:58:23,26,155,1,17256,55503,1441104,79,76,0.0,4.166666666666667,73.73480770075057,3.56,0.0,True,5013012,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612352,2024-4-8,0xf3726cbdef245da9c23f6570b8e94204ae1cad85,283448164459.5725,1.2968755340006837,2.593751068001368,9948.771869018115,18.798393548385988,353,283448164459.5725,1.2968755340006837,0x52cbbff6494ee140303268629e26123c8cd7a139,Hottie Froggie,HOTTIE,283448164459.5725,353,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x52cbbff6494ee140303268629e26123c8cd7a139,Hottie Froggie,HOTTIE,283448164459.5725,353,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,353379600000.0,1717586723,2024-06-05 11:25:23,1,353,0,0,131860,0,199,154,0.0,2.2222222222222223,65.58514296529188,0.0,0.0,True,4990404,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612343,2024-4-8,0xc5087ef9c1fecfb76bc82c53f67c2cb3ca6d0021,1000850358134.4922,0.0010055673235432,0.0010055673235432,3.648373658069272,31622.7766016838,27,1000850358134.4922,0.0010055673235432,0x318c88eeab7bc63262aab7254da6def7acb73d9f,OnlyLayer,ONLY,1000850358134.4922,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x318c88eeab7bc63262aab7254da6def7acb73d9f,OnlyLayer,ONLY,1000850358134.4922,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,1.0,1000000000.0,1712670107,2024-04-09 13:41:47,1,26,0,0,3813,0,15,11,0.0,50.0,70.69653598303101,0.0,0.0,True,73896,swap,1712670107,2024-04-09 13:41:47,1.1799801439250115,0.0010055673235432,-0.9991478099621248,20.526666666666667h,True
19612275,2024-4-8,0x4c7752c827a8b1fe66f756a989f4395619d2b997,69463989.26606473,2.6893531518399274,5.378706303679855,21030.77959413524,0.4141467131343664,1553,69463989.26606473,2.6893531518399274,0x3eaa5a0390d9ad614f5075dd02f8c7197b07434f,CRYPTNET,$CRYPTNET,69463989.26606473,1553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x3eaa5a0390d9ad614f5075dd02f8c7197b07434f,CRYPTNET,$CRYPTNET,69463989.26606473,1553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.5,70000000.0,1717667375,2024-06-06 09:49:35,1,1553,1,0,85082,582576,757,796,0.0,1.0,69.561196798215,0.0,0.0,True,5071980,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19612268,2024-4-8,0xbc29be3bc7045c0ff330613cfb200870d8d6d91e,4981896.727878763,31.36755184756749,62.73510369513498,239184.27325121727,11123.916888087228,6134,4981896.727878763,31.36755184756749,0x578b388528f159d026693c3c103100d36ac2ad65,SnackboxAI,SNACK,4981896.727878763,6134,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x578b388528f159d026693c3c103100d36ac2ad65,SnackboxAI,SNACK,4981896.727878763,6134,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,2.0,51000000.0,1717744607,2024-06-07 07:16:47,2,6309,0,315198,1650368,0,3422,2887,4.43,1.0,8.548859573065874,0.0,4.43,True,5148912,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
